cluster_id,count,top_sw_l1,top_sw_l1_pct,sw_l1_entropy,top_industry,top_industry_pct,avg_pct_chg,std_pct_chg,avg_roe,std_roe,avg_pe_ttm,std_pe_ttm,avg_pb,std_pb,avg_total_mv,std_total_mv,avg_turnover_rate,std_turnover_rate,avg_Size,avg_Size_sw_neutral,avg_LogSize_sw_neutral,avg_NonlinearSize,avg_NonlinearSize_sw_neutral,avg_Value,avg_Value_sw_neutral,avg_Momentum,avg_Momentum_sw_neutral,avg_ShortReversal,avg_ShortReversal_sw_neutral,avg_Volatility,avg_Volatility_sw_neutral,avg_Liquidity,avg_Liquidity_sw_neutral,avg_Profitability,avg_Profitability_sw_neutral,avg_Growth,avg_Growth_sw_neutral,avg_Leverage,avg_Leverage_sw_neutral,avg_EarningsQuality,avg_EarningsQuality_sw_neutral,prototype_stocks
92,1,煤炭,1.0,-1.000000082690371e-10,煤炭开采,1.0,2.4112000465393066,,1.048200011253357,,34.106998443603516,,0.8676999807357788,,1992776.625,,1.3157999515533447,,0.025942500680685043,-0.3220556378364563,-0.28030675649642944,0.025942500680685043,-0.3220556378364563,-0.4183195233345032,-0.19238917529582977,,,,,,,-0.6124469041824341,-0.5814697742462158,-0.45221424102783203,0.11324159055948257,-0.46148481965065,-0.4752424955368042,0.968008816242218,0.720723569393158,,,601666.SH
93,192,电子,0.109375,3.0629469847769846,半导体,0.06770833333333333,-1.0937275886535645,2.525843620300293,3.564610242843628,9.198246955871582,120.3682632446289,206.78802490234375,4.829970836639404,5.476978778839111,2081267.7595703125,3706328.780471953,3.668400279128303,4.072756297631981,0.049565285444259644,0.012159186415374279,0.03277568146586418,0.049565285444259644,0.012159186415374279,0.1452820748090744,0.13155245780944824,,,,,,,0.016996337100863457,-0.008055989630520344,0.11763636022806168,0.09227908402681351,-0.0026468883734196424,-0.003407791256904602,-0.06032257154583931,-0.047594498842954636,,,"688048.SH,605499.SH,688279.SH"
94,65,机械设备,0.12307692307692308,2.9211154489743025,化工原料,0.07692307692307693,-1.5785722732543945,2.3262879848480225,0.4651154577732086,13.482891082763672,62.24152374267578,67.37100219726562,4.287656784057617,5.1654839515686035,1616914.139423077,3325544.8566283593,3.9281765741201546,4.467441628886966,-0.0743943378329277,-0.08835739642381668,-0.08888751268386841,-0.0743943378329277,-0.08835739642381668,-0.2162560373544693,-0.16910549998283386,,,,,,,-0.013727925717830658,0.013688246719539165,-0.23166951537132263,-0.24722638726234436,-0.07426536828279495,-0.06443924456834793,0.2281695157289505,0.18704792857170105,,,"300567.SZ,002851.SZ,688578.SH"
95,151,机械设备,0.1390728476821192,2.8524073657272746,专用机械,0.07947019867549669,-1.3557801246643066,3.388079881668091,4.028286933898926,9.783769607543945,102.9814224243164,159.31736755371094,4.7480854988098145,4.88008975982666,1897742.0046398991,4304813.10253552,4.5749402631592275,4.597184697763264,0.0005729340482503176,-0.012851465493440628,-0.0813177227973938,0.0005729340482503176,-0.012851465493440628,0.04185045138001442,0.01673082634806633,,,,,,,0.20153962075710297,0.19387052953243256,0.06597180664539337,0.060786210000514984,0.02102433517575264,0.017894966527819633,-0.06393593549728394,-0.024789784103631973,,,"688795.SH,688027.SH,688627.SH"
96,56,机械设备,0.17857142857142858,2.637139068558068,软件服务,0.10714285714285714,-1.6683911085128784,2.9422271251678467,4.311473369598389,8.012545585632324,150.3758087158203,230.19265747070312,5.574446201324463,4.274778842926025,2020296.6493749989,3852358.6061643627,3.872846471135105,4.037110950898526,0.03328898549079895,-0.014135290868580341,-0.02316969633102417,0.03328898549079895,-0.014135290868580341,0.3385026752948761,0.27106931805610657,,,,,,,0.039364513009786606,-0.005665532313287258,0.15990936756134033,0.16274523735046387,-0.051914993673563004,-0.06994975358247757,-0.10585417598485947,-0.0712038055062294,,,"688111.SH,688037.SH,603516.SH"
97,1,通信,1.0,-1.000000082690371e-10,通信设备,1.0,-2.3173000812530518,,28.49995994567871,,80.41619873046875,,35.078216552734375,,26491791.43999993,,4.537700176239014,,6.565977096557617,3.6805801391601562,3.690016031265259,6.565977096557617,3.6805801391601562,0.2226995825767517,-0.2613896131515503,,,,,,,-0.06743276864290237,-0.651915967464447,2.6100428104400635,2.7517309188842773,1.6104103326797485,1.5569100379943848,-0.4563477039337158,-0.4567958414554596,,,300502.SZ
98,2,建筑装饰,0.5,0.6931471803599453,建筑工程,0.5,-1.197950005531311,0.5023993849754333,8.009750366210938,3.159423828125,26.079700469970703,6.332140922546387,2.084249973297119,0.27244827151298523,220809.421875,79209.28403630131,2.13480007648468,0.14113850030758318,-0.44708576798439026,-0.4283680319786072,-0.471353143453598,-0.44708576798439026,-0.4283680319786072,-0.43701136112213135,-0.37391597032546997,,,,,,,-0.4783160090446472,-0.31976374983787537,0.7151614427566528,0.5979669690132141,0.07442375272512436,0.16432882845401764,-0.7868130207061768,-0.9424182176589966,,,"920656.BJ,002949.SZ"
99,1,环保,1.0,-1.000000082690371e-10,环境保护,1.0,-2.832900047302246,,-6.02400016784668,,35.30220031738281,,1.7723000049591064,,131805.175,,0.7232999801635742,,-0.4708455204963684,-0.7189046740531921,-0.8167214393615723,-0.4708455204963684,-0.7189046740531921,-0.39619767665863037,-0.3494318723678589,,,,,,,-0.8160196542739868,-0.8379086256027222,-1.3491519689559937,-1.2275129556655884,-0.05070234835147858,0.042679313570261,-0.8281781077384949,-1.329532265663147,,,920370.BJ
100,10,机械设备,0.4,1.6094379118341005,机械基件,0.2,-1.4191299676895142,2.5984511375427246,4.788209915161133,6.165375709533691,51.22111892700195,43.30213928222656,2.8695101737976074,1.3675875663757324,1717376.8046875,2205546.659378286,3.977530041337013,3.537577756077378,-0.047575727105140686,0.15831975638866425,0.1202324777841568,-0.047575727105140686,0.15831975638866425,-0.2923017144203186,-0.27972277998924255,,,,,,,0.11671316623687744,0.0969194546341896,-0.03477693349123001,0.08558250963687897,0.022584471851587296,-0.008684173226356506,0.21566899120807648,0.24149414896965027,,,"688308.SH,001288.SZ,002760.SZ"
101,3,钢铁,0.3333333333333333,1.0986122883681095,特种钢,0.3333333333333333,-1.4112666845321655,0.9487901926040649,0.815833330154419,2.9354350566864014,106.6250991821289,71.82256317138672,2.2457666397094727,1.325758934020996,1104071.8958333333,1266001.4283414637,0.9417666792869568,0.4353419723736089,-0.21129803359508514,-0.23352129757404327,-0.19434933364391327,-0.21129803359508514,-0.23352129757404327,0.025435401126742363,0.04763699695467949,,,,,,,-0.6379961371421814,-0.5167341232299805,-0.2999483048915863,-0.16588833928108215,-0.077589251101017,-0.1977122575044632,0.10386792570352554,0.2416505068540573,,,"605033.SH,300318.SZ,000825.SZ"
102,50,计算机,0.12,3.0833733462245525,软件服务,0.12,-0.8519840240478516,2.930706024169922,2.0879263877868652,12.006604194641113,70.72801971435547,64.63236236572266,4.500875473022461,4.090563774108887,2005718.6971875,4147779.8748918767,3.5087860998392104,4.597077211488695,0.029397383332252502,-0.054172053933143616,-0.0958765298128128,0.029397383332252502,-0.054172053933143616,-0.1516590565443039,-0.10302449017763138,,,,,,,-0.07875867187976837,0.0208636112511158,-0.06072887405753136,-0.0617993026971817,0.0972021296620369,0.0984555184841156,0.15720991790294647,0.10490517318248749,,,"002916.SZ,300779.SZ,001359.SZ"
103,2,机械设备,0.5,0.6931471803599453,机械基件,0.5,-1.1428000926971436,0.8072330951690674,-2.172100067138672,8.505221366882324,43.24217224121094,20.52529525756836,2.4809000492095947,1.6469930410385132,982739.28125,816656.4925045667,2.9682000279426575,2.2546806429745403,-0.24368789792060852,-0.13203860819339752,-0.040542058646678925,-0.24368789792060852,-0.13203860819339752,-0.3487226366996765,-0.3656698167324066,,,,,,,-0.22860555350780487,-0.10203510522842407,-0.9589887857437134,-1.4153989553451538,-1.7125563621520996,-1.7510731220245361,0.6894522905349731,1.1626263856887817,,,"600056.SH,002347.SZ"
104,1,建筑装饰,1.0,-1.000000082690371e-10,建筑工程,1.0,-1.6780999898910522,,-8.162500381469727,,40.544700622558594,,2.4270999431610107,,349886.15625,,0.9312999844551086,,-0.4126286208629608,-0.3688664436340332,-0.35073480010032654,-0.4126286208629608,-0.3688664436340332,-0.3208238184452057,-0.22377297282218933,,,,,,,-0.780323326587677,-0.751142680644989,-1.4411629438400269,-0.9318963289260864,-2.0710256099700928,-1.7807657718658447,-0.3040652275085449,-0.9872923493385315,,,603955.SH
105,1,电力设备,1.0,-1.000000082690371e-10,电气设备,1.0,-3.469099998474121,,22.266300201416016,,16.69260025024414,,3.416100025177002,,242414.171875,,2.00819993019104,,-0.4413183629512787,-0.5504037141799927,-0.5547283291816711,-0.4413183629512787,-0.5504037141799927,-0.4833277463912964,-0.5336681604385376,,,,,,,-0.5538271069526672,-0.8357229232788086,2.0233325958251953,2.3293445110321045,0.0007815667777322233,-0.08681618422269821,-0.5212188363075256,-0.8963462710380554,,,920523.BJ
