record_id,stock_code,stock_name,asof_date,degree,weighted_degree,component_id,component_size,pagerank
1af86a157235ba0dec4867bf,002630.SZ,ST华西,2024-06-15,5,1.0839881896972656,0,5406,0.00011161407
3455e8b2241441cb7d847aa9,300039.SZ,上海凯宝,2024-06-15,2,0.29295963048934937,0,5406,6.0421648e-05
430b1debb0bd035ce514816a,300040.SZ,九洲集团,2024-06-15,9,1.5352708101272583,0,5406,0.00014695371
7f76a34d92ff72eda6b14b44,300042.SZ,朗科科技,2024-06-15,3,0.9921451210975647,0,5406,0.00011420761
d01c0103d092bc72293b41a8,300043.SZ,星辉娱乐,2024-06-15,0,0.0,38,1,2.7262813e-05
d6bfc8893da0655f67a7d33b,300044.SZ,ST赛为,2024-06-15,5,1.4184541702270508,0,5406,0.0001424185
7041f65d9913224ba07650c5,300045.SZ,华力创通,2024-06-15,9,2.4825339317321777,0,5406,0.00021188603
11940db3d63f05162c05211d,300046.SZ,台基股份,2024-06-15,4,1.294194221496582,0,5406,0.00012970764
95335389a9b0ec9ec0a4900b,300047.SZ,天源迪科,2024-06-15,6,1.3901690244674683,0,5406,0.00012518698
6503663eb101dbfe219b1d68,300048.SZ,合康新能,2024-06-15,9,2.404770851135254,0,5406,0.00020196497
43418fe06c4aba66de890a2c,300049.SZ,福瑞股份,2024-06-30,6,1.1412166357040405,0,5406,0.00010800868
60eb7d83f81eaed1957e10a9,300050.SZ,世纪鼎利,2024-06-15,6,1.2332103252410889,0,5406,0.0001304936
7c35245dfe9d1630bbfc6182,300051.SZ,琏升科技,2024-06-30,5,1.9607315063476562,0,5406,0.00015568789
5b7b1dcf3a7252487f1f83d7,300052.SZ,ST中青宝,2024-06-30,4,1.736615777015686,0,5406,0.00016993767
db2012dc6dccdc450afeec0c,300054.SZ,鼎龙股份,2024-06-15,16,3.645352363586426,0,5406,0.00027902224
6d01261acadd3a14dd0727ed,300264.SZ,佳创视讯,2024-06-15,9,3.3110544681549072,0,5406,0.0003231609
196bb509ea6b301680c77f50,300277.SZ,汽轮科技,2024-06-15,9,2.059105634689331,0,5406,0.00020854612
1bdf4d4d851913f664d87e7c,601058.SH,赛轮轮胎,2024-06-15,8,3.128384590148926,0,5406,0.00023386712
073f2ce33da45fb7de9ca74c,601106.SH,中国一重,2024-06-15,5,1.2118809223175049,0,5406,0.00014196713
5a8703587bff96c94d7283c0,601179.SH,中国西电,2024-06-15,8,2.9979751110076904,0,5406,0.00025925136
098ed204c25fb1e343cc1eb0,601688.SH,华泰证券,2024-06-30,6,1.945263147354126,0,5406,0.00015773252
01ecb9331fbe65fe7cc1842e,603199.SH,九华旅游,2024-04-05,10,3.963409185409546,0,5406,0.00025360004
34a35e6ce4e581d9dd038a38,002387.SZ,维信诺,2024-06-15,7,2.9504234790802,0,5406,0.00021711538
4433724ea5faac3dc6ea7fb1,002388.SZ,新亚制程,2024-06-15,7,1.7345304489135742,0,5406,0.00014813429
99a4484b19c0f274b6ef6b66,002389.SZ,航天彩虹,2024-06-15,6,1.1553982496261597,0,5406,0.00013894231
7839396e4d8d76f44810cc24,002390.SZ,信邦制药,2024-06-15,7,1.2006815671920776,0,5406,0.00013048148
454a1a49b97a44af40bec10c,002391.SZ,长青股份,2024-06-15,10,3.325701951980591,0,5406,0.00022062566
812d63e3da34aa662abbf16d,002395.SZ,双象股份,2024-06-15,6,2.00937557220459,0,5406,0.00017447706
81535ef6de171efb5ab3d231,002398.SZ,垒知集团,2024-06-15,3,0.5595723390579224,0,5406,8.924443e-05
d63dd9e5aaa3f17524529c2f,002399.SZ,海普瑞,2024-06-15,5,1.2682216167449951,0,5406,0.00015472039
93d124f68592535779deb53e,002400.SZ,省广集团,2024-06-15,9,3.019042730331421,0,5406,0.0002270329
24840ea10514ecfd82f92d7e,002401.SZ,中远海科,2024-06-15,4,0.625988245010376,0,5406,8.5566986e-05
2ca3eb4539659286914e8fda,002402.SZ,和而泰,2024-06-30,11,2.4732184410095215,0,5406,0.0002460878
e643ad6f96deaa90fcfb70df,002403.SZ,爱仕达,2024-06-15,3,1.125566005706787,0,5406,0.0001550093
1a8e8e009feadd4577be2c9e,002404.SZ,嘉欣丝绸,2024-06-15,10,2.691117763519287,0,5406,0.00024991605
574e2663871231a8db8f82f7,002405.SZ,四维图新,2024-06-30,1,0.10596807301044464,0,5406,3.8691884e-05
bc6bc1ba3498dc2ce412d341,002406.SZ,远东传动,2024-03-15,5,1.3065768480300903,0,5406,0.00014290406
c1c4f05dfe629b892bc94579,002407.SZ,多氟多,2024-06-15,4,0.997860312461853,0,5406,0.00010353765
2a5b7d0baceedef6194200fa,002408.SZ,齐翔腾达,2024-06-30,9,3.852566719055176,0,5406,0.00032198717
5d30d01c4a886df109fcbf85,002409.SZ,雅克科技,2024-06-30,6,1.3111873865127563,0,5406,0.000121275276
e32da640d6ec29b0267e0081,002410.SZ,广联达,2024-06-30,4,1.0520803928375244,0,5406,0.00015806299
e1a13f79fc1587102179c0df,002412.SZ,汉森制药,2024-03-25,13,3.5113000869750977,0,5406,0.00028063694
32ec669d4cbf4665d256b383,002413.SZ,雷科防务,2024-06-15,13,3.4493625164031982,0,5406,0.00025995733
786eb142991c41cdac532c4c,002414.SZ,高德红外,2024-06-30,9,3.6299235820770264,0,5406,0.00028130595
44dd24d9a2a7fac1e243eaa7,002415.SZ,海康威视,2024-03-15,10,2.8418281078338623,0,5406,0.00023618164
706e54161f5480f3b737d339,002416.SZ,爱施德,2024-03-15,4,1.1415290832519531,0,5406,0.00018430919
120e20eda2c200ba23081024,002418.SZ,康盛股份,2024-06-30,6,1.745357871055603,0,5406,0.00017308505
e21c48e0f8b942553765af2b,002420.SZ,毅昌科技,2024-06-15,3,0.42211276292800903,0,5406,6.576651e-05
4e02b52a517ff594efeb326f,002422.SZ,科伦药业,2024-06-15,6,1.4195137023925781,0,5406,0.00017276955
336d13913d9e28bb0acfebeb,002423.SZ,中粮资本,2024-06-30,4,0.7940300703048706,0,5406,7.951054e-05
0a11aefae3ff7b28d6b638d6,002425.SZ,凯撒文化,2024-06-15,5,2.033193588256836,0,5406,0.00017532987
c2bce0f03290651377d9dd91,002428.SZ,云南锗业,2024-06-15,7,1.5017194747924805,0,5406,0.00013492139
